cumatrixid,cumatrixtitle,cumatrixitemid,cumatrixitemtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015D16CD30C5000000106375706F795F72656C656173654349,如何在麥塊過生日?!🍰🍰🎼,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,677,15,2019-06-24
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015D29B8A28F000000806375706F795F72656C656173654349,苦力怕指導我蓋倉庫?!,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,789,15,2019-06-24
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5AAD854000001C56375706F795F72656C656173654349,一塊錢吃到飽（上）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,48,18,2019-06-24
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5AB3A83000001C66375706F795F72656C656173654349,一塊錢吃到飽（下）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,2,579,18,2019-06-24
0000015CCDC2F6D40000000C6375706F795F72656C656173654355,健身Fitting Room,0000015CCDC76B350000016D6375706F795F72656C656173654349,你為何而練？,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",F4810138,1,0,52,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE75EA9C0000006C6375706F795F72656C656173654349,Blockchain 源起 1-1｜區塊鏈從何而來?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,10,3605,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE76A94A0000006D6375706F795F72656C656173654349,Blockchain 源起 1-2｜區塊鏈如何運作？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,9,878,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE773F160000006E6375706F795F72656C656173654349,Blockchain 技術 2-1｜如何確保每個節點的帳本都不會被竄改？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,4,852,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE77EADA0000006F6375706F795F72656C656173654349,Blockchain 技術 2-2｜資料同步發生衝突時如何解決？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,3,1305,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE78BAA2000000706375706F795F72656C656173654349,Blockchain 技術 2-3｜區塊鏈技術總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,2,1535,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE792F7D000000716375706F795F72656C656173654349,Blockchain 理念 3-1｜為什麼要去中心化(Decentralization),"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,451,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE79B3CD000000726375706F795F72656C656173654349,Blockchain 理念 3-2｜去中心化模式的適用情境─為什麼要去中心化,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,490,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7B02BA000000736375706F795F72656C656173654349,Blockchain 理念 3-3｜為什麼原生型區塊鏈要採用匿名制(Anonymous),"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,1538,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7B9913000000746375706F795F72656C656173654349,Blockchain 理念 3-4｜為什麼原生型區塊鏈不採用實名制,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,0,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7C2B00000000756375706F795F72656C656173654349,Blockchain 理念 3-5｜為什麼原生型的區塊鏈共識演算要採用PoW?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,524,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7C96BD000000766375706F795F72656C656173654349,Blockchain 理念 3-1 | 第三章總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,324,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7D31CB000000776375706F795F72656C656173654349,Blockchain 演化 4-1｜區塊鏈是如何演化的？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,338,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7DF40D000000786375706F795F72656C656173654349,Blockchain 演化 4-2｜從應用面來看區塊鏈的演化,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,613,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7E53EA000000796375706F795F72656C656173654349,Blockchain 演化 4-3｜從運營面來看區塊鏈的演化,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,883,72,2019-06-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7EAEBD0000007A6375706F795F72656C656173654349,Blockchain 演化 4-4｜第四章總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,276,72,2019-06-24
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,000001658F95F05A000000026375706F795F70726572656C656173654349,#1 Why? ,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,2,19,69,2019-06-24
000001694CF469DD000000086375706F795F72656C656173654355,李宏毅_深度學習進階,000001694D02D227000001566375706F795F72656C656173654349,Review：Basic Structures for Deep Learning Models (Part I),"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,52,4,2019-06-24
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,0000015B70C6340D000000AA6375706F795F72656C656173654349,【平面設計】新手如何製作logo【速成懶人包】【商標設計】【LOGO設計】,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,1,0,48,2019-06-25
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,00000166FF7E202A00000B246375706F795F72656C656173654349,創意決定一切 三個超有效創意點子 大揭秘！【b-crossTV平面設計頻道】feat  Koji Eyetalk 日本藥妝 雙眼皮膠,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,4,48,2019-06-25
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,00000162DF21012D00003E976375706F795F72656C656173654349,阿滴英文｜English Corner 簡單三步驟減塑愛地球!（含中英雙字幕）,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,9,58,2019-06-25
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,00000162F3FBC3570000603A6375706F795F72656C656173654349,阿滴英文｜新制多益參考書推薦! 幫你找到最適合你的參考書!（非業配）,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,0,58,2019-06-25
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000016B8B2A9B0700001BD86375706F795F72656C656173654349,台灣的7-11真的比較好? 美國便利商店不會替你做這件事!,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,106,58,2019-06-25
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,00000165AA37B9AB000006D06375706F795F72656C656173654349,Sony Xperia XZ3 vs Xperia XZ2 - 你該升級嗎？ | 大對決#53 【小翔 XIANG】,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,1,4,41,2019-06-25
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,00000165C358E8C70000020C6375706F795F72656C656173654349,OPPO R17 / R17 Pro vs R15 / R15 Pro - 你該升級嗎？ | 大對決#54【小翔 XIANG】,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,1,0,41,2019-06-25
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AA4D63C000000016375706F795F72656C656173654349,我完全不懂投資，要怎麼開始？,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,2,23,58,2019-06-25
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628ACBFEAB000000026375706F795F72656C656173654349,投資，達成財務自由的「加速」法則！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,4,58,2019-06-25
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,000001658F9DCAFB000000036375706F795F70726572656C656173654349,#1.1 了解網頁結構,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,0,69,2019-06-25
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,000001658FA13E1C000000046375706F795F70726572656C656173654349,#2.1 BeautifulSoup 解析網頁: 基礎,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,0,69,2019-06-25
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3A039A000000016375706F795F70726572656C656173654349,什麼是機器學習? ,['empty'],['empty'],B0310653,1,29,47,2019-06-25
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3F2CA9000000026375706F795F70726572656C656173654349,人工神經網絡 VS 生物神經網絡 ,['empty'],['empty'],B0310653,1,287,47,2019-06-25
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A405F7E000000036375706F795F70726572656C656173654349,什麼是神經網絡 (機器學習) what is neural network in machine learning,['empty'],['empty'],B0310653,1,10,47,2019-06-25
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A4D3B2B000000056375706F795F70726572656C656173654349,什麼是循環神經網絡 RNN (深度學習)?,['empty'],['empty'],B0310653,1,0,47,2019-06-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E4448878000000046375706F795F72656C656173654349,1. 簡介、安裝、與快速開始,"['tech_tw', 'robot_tw']",['python'],B0310653,1,997,19,2019-06-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E475BC8E000000056375706F795F72656C656173654349,1.Python 變數與資料型態 ,"['tech_tw', 'robot_tw']",['python'],B0310653,8,1529,19,2019-06-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E484F8C4000000066375706F795F72656C656173654349,2.Python 數字、字串的基本運算,"['tech_tw', 'robot_tw']",['python'],B0310653,1,599,19,2019-06-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E499483A000000096375706F795F72656C656173654349,１.Python 流程控制：if 判斷式 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,2,19,2019-06-25
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EE0E31F9000000026375706F795F72656C656173654349,２.Python 流程控制：迴圈基礎，while 迴圈、for 迴圈 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,7,19,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69A90F0000001B6375706F795F72656C656173654349,Linear Algebra Lecture 1：What are we going to learn?,"['tech_tw', 'robot_tw']",['empty'],6CA10149,3,30,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69ABB90000001C6375706F795F72656C656173654349,Linear Algebra Lecture 2：System of Linear Equations,"['tech_tw', 'robot_tw']",['empty'],6CA10149,3,13,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69AE1F0000001D6375706F795F72656C656173654349,Linear Algebra Lecture 3：Vector,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,4,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69B0A40000001E6375706F795F72656C656173654349,Linear Algebra Lecture 4：Matrix,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,2,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69B5BB0000001F6375706F795F72656C656173654349,Linear Algebra Lecture 5：Matrix-vector Product,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,3,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69B800000000206375706F795F72656C656173654349,Linear Algebra Lecture 6： Having Solution or Not,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,3,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69BA3C000000216375706F795F72656C656173654349,Linear Algebra Lecture 7：How many solutions?,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,3,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69BC93000000226375706F795F72656C656173654349,Linear Algebra Lecture 8：Solving System of Linear Equations (part 1),"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,3,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69BF13000000236375706F795F72656C656173654349,Linear Algebra Lecture 9：Solving System of Linear Equations (part 2),"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,5,15,2019-06-25
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69C1C0000000246375706F795F72656C656173654349,Linear Algebra Lecture 10：What can we know from RREF? (part 1),"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,2,15,2019-06-25
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000016B8B2A9B0700001BD86375706F795F72656C656173654349,台灣的7-11真的比較好? 美國便利商店不會替你做這件事!,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,5,58,2019-06-26
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,0000015D29DC43ED0000009B6375706F795F72656C656173654349,"讓siri們用中文日文做國際交流的話, 就能萌生戀情！？","['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,1,3,30,2019-06-26
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,0000015D29DC70F00000009C6375706F795F72656C656173654349,問問台灣男生，最喜歡的日本女藝人是！？（中文９５％）,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,1,0,30,2019-06-26
0000015C47FCFD4D000000016375706F795F72656C656173654355,Taiwan Bar,0000016828E024CB000000DF6375706F795F72656C656173654349,『Where is Taiwan's Mainland? 臺灣內地在哪裡？ft. 博恩配音』History of Taiwan－《動畫臺灣史》 EP2,['life_tw'],"['動畫', '文化', '知識']",F4810138,1,0,38,2019-06-26
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E48F4A0F000000076375706F795F72656C656173654349,3.Python 有序列表的基本運算 - List、Tuple ,"['tech_tw', 'robot_tw']",['python'],B0310653,3,269,19,2019-06-26
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EE0E31F9000000026375706F795F72656C656173654349,２.Python 流程控制：迴圈基礎，while 迴圈、for 迴圈 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,7,19,2019-06-26
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A873ED80D000000066375706F795F72656C656173654349,第六章 大數據流程,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,9,33,2019-06-26
0000015AEB48A55C000000026375706F795F72656C656173654355,鄭多燕健身操,0000015AEB4B21C8000000246375706F795F72656C656173654349,鄭多燕 第一部01 有氧操,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",33510142,1,4,21,2019-06-27
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000016B42D198AA0000203D6375706F795F72656C656173654349,讓美國大學生試吃6種台灣零食! 最受歡迎的居然是...?,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,18,58,2019-06-27
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,00000167A31FDCD80000A8AE6375706F795F72656C656173654349,怡塵&壯壯約會內容大公開 feat. Continental MC6  -廖怡塵【全民瘋車Bar】,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,1,0,3,2019-06-27
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,000001697795D10300019EFB6375706F795F72656C656173654349,Toyota RAV4  2.0/2.5Hybrid 重磅登場 雙車全解析  - 試駕 廖怡塵 【全民瘋車Bar】【雙廖冠軍】122,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,2,1,3,2019-06-27
